ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
210197_at	8.00e-01	6.96e-01	-0.393662	-6.6913062	-0.1080147	ITPK1	inositol-tetrakisphosphate 1-kinase
220038_at	8.01e-01	6.96e-01	-0.392669	-6.6916984	-0.1943402	C8orf44-SGK3///SGK3	C8orf44-SGK3 readthrough///serum/glucocorticoid regulated kinase family member 3
220422_at	8.01e-01	6.96e-01	0.392483	-6.6917718	0.12446	UBQLN3	ubiquilin 3
218265_at	8.01e-01	6.96e-01	0.392433	-6.6917916	0.0593555	SECISBP2	SECIS binding protein 2
217648_at	8.01e-01	6.97e-01	-0.392312	-6.6918391	-0.1620342		
201830_s_at	8.01e-01	6.97e-01	0.39179	-6.6920448	0.1157584	NET1	neuroepithelial cell transforming 1
220682_s_at	8.01e-01	6.97e-01	-0.39167	-6.692092	-0.0696598	KLHL5	kelch like family member 5
201717_at	8.01e-01	6.97e-01	0.391656	-6.6920974	0.0625256	MRPL49	mitochondrial ribosomal protein L49
222369_at	8.01e-01	6.97e-01	0.391618	-6.6921125	0.1018455	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
208389_s_at	8.01e-01	6.97e-01	0.391593	-6.6921222	0.0923373	SLC1A2	solute carrier family 1 member 2
213752_at	8.02e-01	6.98e-01	0.39103	-6.6923436	0.1421913	KAZN	kazrin, periplakin interacting protein
205192_at	8.02e-01	6.98e-01	-0.390983	-6.6923621	-0.1238488	MAP3K14	mitogen-activated protein kinase kinase kinase 14
220126_at	8.02e-01	6.98e-01	0.390636	-6.6924983	0.1742579	PRSS50	protease, serine 50
203290_at	8.02e-01	6.98e-01	0.390483	-6.6925582	0.1715663	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
221400_at	8.02e-01	6.98e-01	-0.390334	-6.6926168	-0.1360496	MYO3A	myosin IIIA
207052_at	8.02e-01	6.98e-01	-0.389967	-6.6927606	-0.1127667	HAVCR1	hepatitis A virus cellular receptor 1
220158_at	8.02e-01	6.98e-01	0.389926	-6.6927766	0.0807938	LGALS14	galectin 14
212772_s_at	8.03e-01	6.98e-01	0.389725	-6.6928552	0.088991	ABCA2	ATP binding cassette subfamily A member 2
214525_x_at	8.03e-01	6.99e-01	-0.389601	-6.6929039	-0.0762357	MLH3	mutL homolog 3
213467_at	8.03e-01	6.99e-01	-0.389501	-6.6929428	-0.1317282	RND2	Rho family GTPase 2
206853_s_at	8.03e-01	6.99e-01	-0.389123	-6.6930909	-0.0563764	MAP3K7	mitogen-activated protein kinase kinase kinase 7
220135_s_at	8.03e-01	6.99e-01	0.388952	-6.6931578	0.1101805	SLC7A9	solute carrier family 7 member 9
205314_x_at	8.03e-01	6.99e-01	-0.388871	-6.6931894	-0.1147414	SNTB2	syntrophin beta 2
218259_at	8.03e-01	6.99e-01	-0.388802	-6.6932161	-0.0793873	MKL2	MKL1/myocardin like 2
220906_at	8.03e-01	6.99e-01	0.388768	-6.6932294	0.07012		
205854_at	8.03e-01	6.99e-01	-0.388762	-6.6932317	-0.0799793	TULP3	tubby like protein 3
208975_s_at	8.03e-01	6.99e-01	0.388721	-6.6932477	0.075983	KPNB1	karyopherin subunit beta 1
209041_s_at	8.03e-01	6.99e-01	-0.388551	-6.6933142	-0.0650102	UBE2G2	ubiquitin conjugating enzyme E2 G2
202648_at	8.03e-01	6.99e-01	-0.388469	-6.6933461	-0.0801986	TCF3	transcription factor 3
203602_s_at	8.03e-01	7.00e-01	-0.387996	-6.6935309	-0.0682385	ZBTB17	zinc finger and BTB domain containing 17
202925_s_at	8.03e-01	7.00e-01	-0.387985	-6.6935349	-0.0483442	PLAGL2	PLAG1 like zinc finger 2
218095_s_at	8.03e-01	7.00e-01	0.387969	-6.6935411	0.07081	TMEM165	transmembrane protein 165
221139_s_at	8.03e-01	7.00e-01	-0.38781	-6.6936031	-0.1010055	CSAD	cysteine sulfinic acid decarboxylase
214177_s_at	8.03e-01	7.00e-01	-0.38779	-6.6936109	-0.0892283	PBXIP1	PBX homeobox interacting protein 1
210573_s_at	8.04e-01	7.00e-01	0.387637	-6.6936707	0.0484235	POLR3C	RNA polymerase III subunit C
220437_at	8.04e-01	7.00e-01	-0.387585	-6.6936909	-0.162982	ANGPTL8	angiopoietin like 8
221967_at	8.04e-01	7.01e-01	-0.386507	-6.6941101	-0.089601	NXPH4	neurexophilin 4
204965_at	8.05e-01	7.01e-01	0.386301	-6.6941901	0.1541985	GC	GC, vitamin D binding protein
217155_at	8.05e-01	7.01e-01	0.386068	-6.6942805	0.0983947		
210780_at	8.05e-01	7.01e-01	0.386056	-6.6942851	0.0807397	ESR2	estrogen receptor 2
208593_x_at	8.05e-01	7.01e-01	0.385897	-6.6943467	0.105076	CRHR1	corticotropin releasing hormone receptor 1
207190_at	8.05e-01	7.01e-01	-0.385857	-6.694362	-0.1704124	ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1
216860_s_at	8.05e-01	7.01e-01	-0.385764	-6.6943984	-0.1168176	GDF11	growth differentiation factor 11
214832_at	8.05e-01	7.01e-01	-0.385657	-6.6944397	-0.0791745	HNF4A	hepatocyte nuclear factor 4 alpha
204712_at	8.05e-01	7.01e-01	0.38563	-6.6944501	0.3510892	WIF1	WNT inhibitory factor 1
211856_x_at	8.05e-01	7.02e-01	-0.385516	-6.6944943	-0.1302908	CD28	CD28 molecule
209724_s_at	8.05e-01	7.02e-01	-0.385307	-6.6945751	-0.0737155	ZBTB14	zinc finger and BTB domain containing 14
204536_s_at	8.05e-01	7.02e-01	-0.385214	-6.6946113	-0.1437678		
214794_at	8.05e-01	7.02e-01	-0.385138	-6.6946407	-0.098091	PA2G4	proliferation-associated 2G4
221593_s_at	8.05e-01	7.02e-01	0.385111	-6.694651	0.0991892	RPL31	ribosomal protein L31
217330_at	8.05e-01	7.02e-01	0.384899	-6.6947331	0.144235	DISC1	disrupted in schizophrenia 1
215669_at	8.05e-01	7.02e-01	-0.384875	-6.6947422	-0.1422508	HLA-DRB4	major histocompatibility complex, class II, DR beta 4
208555_x_at	8.05e-01	7.02e-01	-0.384852	-6.6947512	-0.1278335	CST2	cystatin SA
211159_s_at	8.05e-01	7.02e-01	0.384768	-6.6947836	0.0726921	PPP2R5D	protein phosphatase 2 regulatory subunit B'delta
222057_at	8.05e-01	7.02e-01	0.384694	-6.6948124	0.0882342	NOL12	nucleolar protein 12
219944_at	8.05e-01	7.02e-01	-0.384543	-6.6948707	-0.1404063	CLIP4	CAP-Gly domain containing linker protein family member 4
207141_s_at	8.05e-01	7.02e-01	0.384521	-6.6948791	0.0879331	KCNJ3	potassium voltage-gated channel subfamily J member 3
206590_x_at	8.05e-01	7.02e-01	0.384348	-6.6949459	0.0759462	DRD2	dopamine receptor D2
41660_at	8.06e-01	7.03e-01	0.384086	-6.6950471	0.0754269	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
209928_s_at	8.06e-01	7.03e-01	0.383986	-6.6950856	0.1114819	MSC	musculin
211386_at	8.06e-01	7.03e-01	0.383483	-6.6952796	0.1477715	MGC12488	uncharacterized protein MGC12488
217346_at	8.06e-01	7.03e-01	-0.383477	-6.6952821	-0.0591285		
211687_x_at	8.06e-01	7.03e-01	0.383106	-6.6954248	0.0951603	KIR3DL1	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1
214548_x_at	8.07e-01	7.04e-01	-0.382666	-6.6955939	-0.0853745	GNAS	GNAS complex locus
220086_at	8.07e-01	7.04e-01	-0.382546	-6.6956403	-0.0611063	IKZF5	IKAROS family zinc finger 5
202832_at	8.07e-01	7.04e-01	0.382318	-6.6957276	0.0591823	GCC2	GRIP and coiled-coil domain containing 2
213997_at	8.07e-01	7.04e-01	0.382253	-6.6957528	0.0975681	FAM189A1	family with sequence similarity 189 member A1
211093_at	8.07e-01	7.04e-01	0.382245	-6.6957557	0.1549176	PDE6C	phosphodiesterase 6C
218912_at	8.07e-01	7.04e-01	0.382092	-6.6958146	0.045284	GCC1	GRIP and coiled-coil domain containing 1
203086_at	8.07e-01	7.04e-01	-0.381944	-6.6958714	-0.0589722	KIF2A	kinesin family member 2A
214492_at	8.07e-01	7.04e-01	0.381873	-6.6958986	0.1246409	SGCD	sarcoglycan delta
214892_x_at	8.07e-01	7.04e-01	-0.38179	-6.6959302	-0.0855174	CACTIN	cactin, spliceosome C complex subunit
207029_at	8.07e-01	7.04e-01	-0.381628	-6.6959926	-0.131015	KITLG	KIT ligand
216001_at	8.07e-01	7.05e-01	0.381344	-6.6961014	0.1409212	PRAMEF12	PRAME family member 12
206411_s_at	8.07e-01	7.05e-01	-0.381263	-6.6961324	-0.0748712	ABL2	ABL proto-oncogene 2, non-receptor tyrosine kinase
217057_s_at	8.08e-01	7.05e-01	0.380841	-6.6962938	0.1075676	GNAS	GNAS complex locus
221955_at	8.08e-01	7.05e-01	-0.380647	-6.6963682	-0.0894301		
221023_s_at	8.08e-01	7.05e-01	0.380638	-6.6963716	0.1210466	KCNH6	potassium voltage-gated channel subfamily H member 6
202587_s_at	8.08e-01	7.05e-01	0.380319	-6.6964935	0.0813723	AK1	adenylate kinase 1
205576_at	8.08e-01	7.05e-01	-0.380237	-6.6965248	-0.1488333	SERPIND1	serpin family D member 1
208232_x_at	8.08e-01	7.06e-01	0.380007	-6.6966127	0.138857	NRG1	neuregulin 1
202419_at	8.08e-01	7.06e-01	0.379685	-6.6967354	0.0591911	KDSR	3-ketodihydrosphingosine reductase
213977_s_at	8.08e-01	7.06e-01	-0.379671	-6.6967409	-0.1193126	CIZ1	CDKN1A interacting zinc finger protein 1
219997_s_at	8.08e-01	7.06e-01	-0.379632	-6.6967557	-0.0722492	COPS7B	COP9 signalosome subunit 7B
222086_s_at	8.09e-01	7.06e-01	0.379311	-6.6968782	0.1176314	WNT6	Wnt family member 6
215151_at	8.09e-01	7.06e-01	0.379284	-6.6968886	0.1766241	DOCK10	dedicator of cytokinesis 10
207162_s_at	8.09e-01	7.06e-01	-0.379099	-6.6969588	-0.1147087	CACNA1B	calcium voltage-gated channel subunit alpha1 B
218050_at	8.09e-01	7.06e-01	0.379043	-6.6969802	0.103193	UFM1	ubiquitin fold modifier 1
216949_s_at	8.09e-01	7.06e-01	-0.379015	-6.6969911	-0.1498107	LOC101930075///PKD1	polycystin-1-like///polycystin 1, transient receptor potential channel interacting
210090_at	8.09e-01	7.06e-01	0.37891	-6.6970309	0.1180356	ARC	activity regulated cytoskeleton associated protein
217906_at	8.09e-01	7.07e-01	-0.378766	-6.6970856	-0.071917	KLHDC2	kelch domain containing 2
205962_at	8.09e-01	7.07e-01	0.378526	-6.6971772	0.1355674	PAK2	p21 (RAC1) activated kinase 2
215247_at	8.09e-01	7.07e-01	-0.378501	-6.6971865	-0.1114098	LOC100288570	glycosylphosphatidylinositol anchor attachment protein 1 homolog (yeast) pseudogene
216603_at	8.09e-01	7.07e-01	-0.378459	-6.6972026	-0.1204631	SLC7A8	solute carrier family 7 member 8
200737_at	8.09e-01	7.07e-01	0.378409	-6.6972216	0.1316904	PGK1	phosphoglycerate kinase 1
213894_at	8.09e-01	7.07e-01	-0.378323	-6.6972541	-0.1286198	THSD7A	thrombospondin type 1 domain containing 7A
204304_s_at	8.09e-01	7.07e-01	-0.378299	-6.6972634	-0.1209145	PROM1	prominin 1
213745_at	8.09e-01	7.07e-01	-0.378211	-6.6972969	-0.1722762	ATRNL1	attractin like 1
213637_at	8.09e-01	7.07e-01	-0.377935	-6.6974016	-0.0843739	DDX52	DEAD-box helicase 52
207288_at	8.09e-01	7.07e-01	-0.377922	-6.6974064	-0.1102871	ASMTL-AS1	ASMTL antisense RNA 1
213852_at	8.09e-01	7.07e-01	0.377522	-6.6975584	0.0818919	RBM8A	RNA binding motif protein 8A
217148_x_at	8.09e-01	7.07e-01	-0.377496	-6.6975682	-0.1576056	IGLJ3///IGLV@///IGLC1	immunoglobulin lambda joining 3///immunoglobulin lambda variable cluster///immunoglobulin lambda constant 1
221326_s_at	8.09e-01	7.08e-01	0.377373	-6.6976147	0.0743766	TUBD1	tubulin delta 1
201207_at	8.09e-01	7.08e-01	-0.377281	-6.6976496	-0.0555942	TNFAIP1	TNF alpha induced protein 1
207834_at	8.09e-01	7.08e-01	-0.377261	-6.6976575	-0.1330867	FBLN1	fibulin 1
213863_s_at	8.10e-01	7.08e-01	-0.377046	-6.6977387	-0.1390571	OAZ3	ornithine decarboxylase antizyme 3
209802_at	8.10e-01	7.08e-01	0.376335	-6.6980079	0.0971421	PHLDA2	pleckstrin homology like domain family A member 2
212211_at	8.10e-01	7.08e-01	0.376228	-6.6980485	0.0472986	ANKRD17	ankyrin repeat domain 17
211840_s_at	8.10e-01	7.09e-01	-0.375927	-6.6981621	-0.124204	PDE4D	phosphodiesterase 4D
207592_s_at	8.11e-01	7.09e-01	0.375726	-6.6982379	0.1419849	HCN2	hyperpolarization activated cyclic nucleotide gated potassium channel 2
219442_at	8.11e-01	7.09e-01	0.375675	-6.6982572	0.1076119	CLUHP3	clustered mitochondria homolog pseudogene 3
208823_s_at	8.11e-01	7.09e-01	-0.375549	-6.6983047	-0.0810501	CDK16	cyclin dependent kinase 16
217452_s_at	8.11e-01	7.09e-01	0.375471	-6.6983341	0.2043475	B3GALT2	beta-1,3-galactosyltransferase 2
209599_s_at	8.11e-01	7.09e-01	-0.375271	-6.6984098	-0.1937503	PRUNE1	prune exopolyphosphatase
204154_at	8.11e-01	7.09e-01	0.375155	-6.6984533	0.0943021	CDO1	cysteine dioxygenase type 1
207824_s_at	8.11e-01	7.09e-01	-0.375004	-6.6985104	-0.1390655	MAZ	MYC associated zinc finger protein
207144_s_at	8.11e-01	7.09e-01	-0.374945	-6.6985325	-0.0897719	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
200730_s_at	8.11e-01	7.09e-01	0.37479	-6.698591	0.1026712	PTP4A1	protein tyrosine phosphatase type IVA, member 1
202718_at	8.11e-01	7.10e-01	0.374752	-6.6986053	0.2121143	IGFBP2	insulin like growth factor binding protein 2
217664_at	8.11e-01	7.10e-01	0.374374	-6.6987475	0.1706358		
200865_at	8.11e-01	7.10e-01	-0.374217	-6.6988066	-0.1321888	EIF3F	eukaryotic translation initiation factor 3 subunit F
216383_at	8.11e-01	7.10e-01	0.374074	-6.6988604	0.1420148		
204978_at	8.11e-01	7.10e-01	-0.37407	-6.6988618	-0.0846601	CLASRP	CLK4 associating serine/arginine rich protein
205048_s_at	8.11e-01	7.10e-01	-0.373985	-6.6988937	-0.1743005	PSPH	phosphoserine phosphatase
320_at	8.12e-01	7.10e-01	-0.373659	-6.6990164	-0.0822213	PEX6	peroxisomal biogenesis factor 6
205312_at	8.12e-01	7.10e-01	-0.373651	-6.6990193	-0.1370024	SPI1	Spi-1 proto-oncogene
220257_x_at	8.12e-01	7.10e-01	-0.373493	-6.6990786	-0.1149849	NXF2B///NXF2	nuclear RNA export factor 2B///nuclear RNA export factor 2
213385_at	8.12e-01	7.10e-01	-0.37342	-6.6991059	-0.0799838	CHN2	chimerin 2
209188_x_at	8.12e-01	7.11e-01	-0.373334	-6.6991383	-0.0605732	DR1	down-regulator of transcription 1
202833_s_at	8.12e-01	7.11e-01	0.373012	-6.6992589	0.1525089	SERPINA1	serpin family A member 1
204569_at	8.12e-01	7.11e-01	-0.372697	-6.6993769	-0.1073325	ICK	intestinal cell (MAK-like) kinase
211253_x_at	8.12e-01	7.11e-01	-0.372616	-6.6994072	-0.0947939	PYY	peptide YY
216936_at	8.12e-01	7.11e-01	-0.372528	-6.6994401	-0.1092907		
201251_at	8.13e-01	7.12e-01	-0.371934	-6.6996623	-0.1095898	PKM	pyruvate kinase, muscle
207690_at	8.13e-01	7.12e-01	0.3719	-6.6996751	0.1220041	ALX3	ALX homeobox 3
208842_s_at	8.13e-01	7.12e-01	0.371782	-6.6997192	0.0485809	GORASP2	golgi reassembly stacking protein 2
215578_at	8.13e-01	7.12e-01	-0.371732	-6.6997377	-0.1179045		
210201_x_at	8.13e-01	7.12e-01	0.371647	-6.6997694	0.0816145	BIN1	bridging integrator 1
220032_at	8.13e-01	7.12e-01	-0.37147	-6.6998357	-0.0595085	CPED1	cadherin like and PC-esterase domain containing 1
202928_s_at	8.13e-01	7.12e-01	-0.371428	-6.6998512	-0.1158726	PHF1	PHD finger protein 1
221786_at	8.13e-01	7.12e-01	-0.371405	-6.69986	-0.0635577	C6orf120	chromosome 6 open reading frame 120
54970_at	8.13e-01	7.12e-01	0.371145	-6.6999568	0.1232855	ZMIZ2	zinc finger MIZ-type containing 2
208421_at	8.13e-01	7.12e-01	0.371064	-6.699987	0.1380195		
215415_s_at	8.13e-01	7.12e-01	0.371038	-6.699997	0.126815	LYST	lysosomal trafficking regulator
215333_x_at	8.13e-01	7.13e-01	0.370685	-6.7001283	0.0986957	GSTM1	glutathione S-transferase mu 1
213401_s_at	8.13e-01	7.13e-01	0.370522	-6.7001892	0.1300654	TBL1X	transducin (beta)-like 1X-linked
39313_at	8.13e-01	7.13e-01	0.370408	-6.7002316	0.1128768	WNK1	WNK lysine deficient protein kinase 1
211825_s_at	8.13e-01	7.13e-01	0.370406	-6.7002324	0.1396311	FLI1	Fli-1 proto-oncogene, ETS transcription factor
202146_at	8.14e-01	7.13e-01	0.370194	-6.700311	0.0784862	IFRD1	interferon related developmental regulator 1
208252_s_at	8.14e-01	7.13e-01	0.370017	-6.7003769	0.1143732	CHST3	carbohydrate sulfotransferase 3
219092_s_at	8.14e-01	7.13e-01	0.36981	-6.7004539	0.067672	IPPK	inositol-pentakisphosphate 2-kinase
202165_at	8.14e-01	7.14e-01	0.369305	-6.7006413	0.0602589	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
213550_s_at	8.14e-01	7.14e-01	0.369263	-6.7006571	0.0689129	TMCO6///IK	transmembrane and coiled-coil domains 6///IK cytokine, down-regulator of HLA II
208360_s_at	8.14e-01	7.14e-01	0.368969	-6.7007659	0.1114322	ERVH-4	endogenous retrovirus group H member 4
205867_at	8.15e-01	7.14e-01	0.368761	-6.7008431	0.1537571	PTPN11	protein tyrosine phosphatase, non-receptor type 11
212512_s_at	8.15e-01	7.14e-01	0.368534	-6.7009273	0.0770032	CARM1	coactivator associated arginine methyltransferase 1
205776_at	8.15e-01	7.14e-01	0.368391	-6.7009803	0.0969915	FMO5	flavin containing monooxygenase 5
211155_s_at	8.15e-01	7.14e-01	0.368044	-6.7011087	0.1560299	THPO	thrombopoietin
215279_at	8.15e-01	7.15e-01	0.367718	-6.701229	0.0695036		
213547_at	8.15e-01	7.15e-01	-0.367608	-6.7012697	-0.1287564	CAND2	cullin associated and neddylation dissociated 2 (putative)
203797_at	8.15e-01	7.15e-01	0.367506	-6.7013076	0.1205897	VSNL1	visinin like 1
213152_s_at	8.15e-01	7.15e-01	-0.367503	-6.7013086	-0.0746114	SRSF8	serine and arginine rich splicing factor 8
206530_at	8.16e-01	7.15e-01	0.3672	-6.7014205	0.0797041	RAB30	RAB30, member RAS oncogene family
202852_s_at	8.16e-01	7.15e-01	0.366985	-6.7014996	0.0906929	AAGAB	alpha- and gamma-adaptin binding protein
217142_at	8.16e-01	7.15e-01	0.36666	-6.7016194	0.0732205		
202791_s_at	8.16e-01	7.16e-01	0.366409	-6.7017118	0.088453	PPP6R2	protein phosphatase 6 regulatory subunit 2
207075_at	8.16e-01	7.16e-01	-0.366243	-6.7017731	-0.0825874	NLRP3	NLR family pyrin domain containing 3
209261_s_at	8.16e-01	7.16e-01	-0.366203	-6.701788	-0.0835105	NR2F6	nuclear receptor subfamily 2 group F member 6
35201_at	8.16e-01	7.16e-01	-0.36616	-6.7018036	-0.0527978	HNRNPL	heterogeneous nuclear ribonucleoprotein L
205533_s_at	8.16e-01	7.16e-01	-0.366053	-6.7018432	-0.1365718	CDH6	cadherin 6
211392_s_at	8.16e-01	7.16e-01	0.365896	-6.7019008	0.0698279	PATZ1	POZ/BTB and AT hook containing zinc finger 1
208330_at	8.16e-01	7.16e-01	0.365724	-6.7019638	0.1101565	ALX4	ALX homeobox 4
204824_at	8.17e-01	7.16e-01	0.365475	-6.7020554	0.1463463	ENDOG	endonuclease G
211371_at	8.17e-01	7.17e-01	-0.364922	-6.7022584	-0.1150545	MAP2K5	mitogen-activated protein kinase kinase 5
212924_s_at	8.17e-01	7.17e-01	-0.364792	-6.7023061	-0.1077624	LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
216629_at	8.17e-01	7.17e-01	-0.364725	-6.7023308	-0.1323346	SRRM2	serine/arginine repetitive matrix 2
AFFX-ThrX-3_at	8.17e-01	7.17e-01	0.364696	-6.7023411	0.1189193		
214078_at	8.17e-01	7.17e-01	-0.364689	-6.7023436	-0.179905	PAK3	p21 (RAC1) activated kinase 3
217133_x_at	8.17e-01	7.17e-01	0.36463	-6.7023653	0.0662256	CYP2B6	cytochrome P450 family 2 subfamily B member 6
217843_s_at	8.17e-01	7.17e-01	0.364596	-6.702378	0.0702966	MED4	mediator complex subunit 4
216421_at	8.17e-01	7.17e-01	0.364507	-6.7024104	0.1205351		
222015_at	8.17e-01	7.17e-01	-0.364456	-6.7024292	-0.1438526	CSNK1E	casein kinase 1 epsilon
218938_at	8.17e-01	7.17e-01	-0.364265	-6.7024991	-0.1439777	FBXL15	F-box and leucine rich repeat protein 15
216216_at	8.17e-01	7.18e-01	0.363929	-6.7026221	0.098373	SLIT3	slit guidance ligand 3
202612_s_at	8.18e-01	7.18e-01	0.363754	-6.7026862	0.1153778	MED14	mediator complex subunit 14
207615_s_at	8.18e-01	7.18e-01	-0.363673	-6.7027156	-0.0969032	GAS8-AS1	GAS8 antisense RNA 1
205914_s_at	8.18e-01	7.18e-01	0.363404	-6.7028139	0.111469	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
216660_at	8.18e-01	7.18e-01	0.363377	-6.7028238	0.1340338	MYO7B	myosin VIIB
217355_at	8.18e-01	7.18e-01	-0.363096	-6.7029263	-0.1536672		
213559_s_at	8.18e-01	7.18e-01	0.363083	-6.702931	0.1125226	ZNF467	zinc finger protein 467
214094_at	8.18e-01	7.18e-01	-0.362945	-6.7029815	-0.1356782	FUBP1	far upstream element binding protein 1
207460_at	8.18e-01	7.18e-01	0.362839	-6.7030202	0.0882466	GZMM	granzyme M
200046_at	8.18e-01	7.18e-01	0.362653	-6.7030878	0.0689599	DAD1	defender against cell death 1
219891_at	8.18e-01	7.19e-01	-0.362448	-6.7031627	-0.0737617	PGPEP1	pyroglutamyl-peptidase I
217924_at	8.18e-01	7.19e-01	-0.362337	-6.7032032	-0.0873992	C6orf106	chromosome 6 open reading frame 106
210585_s_at	8.18e-01	7.19e-01	-0.362318	-6.7032098	-0.102431	TNPO2	transportin 2
201025_at	8.18e-01	7.19e-01	-0.362078	-6.7032972	-0.0529842	EIF5B	eukaryotic translation initiation factor 5B
215128_at	8.18e-01	7.19e-01	0.362023	-6.7033174	0.0495437		
203526_s_at	8.18e-01	7.19e-01	0.361926	-6.7033527	0.0655516	APC	APC, WNT signaling pathway regulator
213554_s_at	8.18e-01	7.19e-01	0.361874	-6.7033717	0.0887891	CDV3	CDV3 homolog
212576_at	8.18e-01	7.19e-01	0.361872	-6.7033723	0.0627369	MGRN1	mahogunin ring finger 1
207252_at	8.19e-01	7.19e-01	0.361317	-6.703574	0.1486433	INE1	inactivation escape 1 (non-protein coding)
207661_s_at	8.19e-01	7.19e-01	-0.361271	-6.7035906	-0.1040547	SH3PXD2A	SH3 and PX domains 2A
214158_s_at	8.19e-01	7.20e-01	-0.361122	-6.7036447	-0.1147463	PRDM10	PR/SET domain 10
220802_at	8.19e-01	7.20e-01	-0.361048	-6.7036715	-0.0772121	KCNH4	potassium voltage-gated channel subfamily H member 4
213606_s_at	8.19e-01	7.20e-01	0.360953	-6.7037061	0.1927276	ARHGDIA	Rho GDP dissociation inhibitor alpha
222200_s_at	8.19e-01	7.20e-01	-0.360835	-6.7037489	-0.0699119	BSDC1	BSD domain containing 1
214515_at	8.19e-01	7.20e-01	0.360823	-6.7037533	0.0954487	OR1E1	olfactory receptor family 1 subfamily E member 1
217666_at	8.19e-01	7.20e-01	-0.360783	-6.7037678	-0.1234244		
216229_x_at	8.19e-01	7.20e-01	-0.360707	-6.7037952	-0.1204855	LOC105379655	uncharacterized LOC105379655
220601_at	8.19e-01	7.20e-01	0.360563	-6.7038475	0.1207578	C16orf70	chromosome 16 open reading frame 70
205789_at	8.19e-01	7.20e-01	-0.360553	-6.703851	-0.1572077	CD1D	CD1d molecule
221397_at	8.19e-01	7.20e-01	-0.360428	-6.7038965	-0.1551626	TAS2R10	taste 2 receptor member 10
218536_at	8.20e-01	7.20e-01	-0.359925	-6.7040786	-0.0524497	MRS2	MRS2, magnesium transporter
211142_x_at	8.20e-01	7.21e-01	-0.359689	-6.7041638	-0.1167773	HLA-DOA	major histocompatibility complex, class II, DO alpha
216315_x_at	8.20e-01	7.21e-01	0.359611	-6.7041918	0.0788489		
215021_s_at	8.20e-01	7.21e-01	-0.359544	-6.7042162	-0.185207	NRXN3	neurexin 3
217964_at	8.20e-01	7.21e-01	0.359519	-6.7042251	0.0544116	TTC19	tetratricopeptide repeat domain 19
204207_s_at	8.20e-01	7.21e-01	0.35946	-6.7042466	0.0527536	RNGTT	RNA guanylyltransferase and 5'-phosphatase
218606_at	8.20e-01	7.21e-01	-0.359281	-6.7043112	-0.0597837	ZDHHC7	zinc finger DHHC-type containing 7
201882_x_at	8.20e-01	7.21e-01	0.359227	-6.7043308	0.1193059	B4GALT1	beta-1,4-galactosyltransferase 1
201399_s_at	8.20e-01	7.21e-01	0.359132	-6.7043649	0.087897	TRAM1	translocation associated membrane protein 1
209298_s_at	8.20e-01	7.21e-01	0.359108	-6.7043736	0.0956242	ITSN1	intersectin 1
212306_at	8.20e-01	7.21e-01	-0.359079	-6.704384	-0.0527202	CLASP2	cytoplasmic linker associated protein 2
212896_at	8.20e-01	7.21e-01	-0.358988	-6.7044169	-0.0695963	SKIV2L2	Ski2 like RNA helicase 2
208872_s_at	8.20e-01	7.21e-01	0.358962	-6.7044264	0.0464883	REEP5	receptor accessory protein 5
211187_at	8.20e-01	7.21e-01	0.358888	-6.704453	0.1733861		
217970_s_at	8.20e-01	7.21e-01	0.35887	-6.7044596	0.0595553	CNOT6	CCR4-NOT transcription complex subunit 6
208954_s_at	8.20e-01	7.21e-01	0.358854	-6.7044653	0.0891577	LARP4B	La ribonucleoprotein domain family member 4B
202799_at	8.20e-01	7.21e-01	0.358631	-6.7045457	0.172653	CLPP	caseinolytic mitochondrial matrix peptidase proteolytic subunit
207567_at	8.20e-01	7.21e-01	-0.358587	-6.7045615	-0.1176499	SLC13A2	solute carrier family 13 member 2
213908_at	8.20e-01	7.22e-01	0.358517	-6.7045868	0.0993936	WHAMMP2///WHAMMP3	WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3
217254_s_at	8.20e-01	7.22e-01	0.358354	-6.7046455	0.1242565	EPO	erythropoietin
220378_at	8.20e-01	7.22e-01	-0.358154	-6.7047175	-0.0893441	TCP11	t-complex 11
205550_s_at	8.20e-01	7.22e-01	-0.35781	-6.7048413	-0.053193	BRE	brain and reproductive organ-expressed (TNFRSF1A modulator)
222100_at	8.21e-01	7.22e-01	0.357646	-6.7049002	0.135318	CYP2E1	cytochrome P450 family 2 subfamily E member 1
216235_s_at	8.21e-01	7.22e-01	0.357577	-6.7049252	0.127931	EDNRA	endothelin receptor type A
200906_s_at	8.21e-01	7.22e-01	-0.357461	-6.7049666	-0.1700648	PALLD	palladin, cytoskeletal associated protein
